zaretzki_index,molecule_title,atomic_index,zaretzki_atomic_index,atomic_number,hydrogen_neighbor,is_aromatic,heavy_atoms,double_bonded,ir,relative_ir,bde,relative_bde,sasa,relative_sasa,sasa_maestro,sasa_hydrogen_maestro,relative_sasa_hydrogen_maestro,eamin,eamax,iemin,iemax,ieavg,espmin,espmax,relative_eamin,relative_eamax,relative_iemin,relative_iemax,relative_ieavg,relative_espmin,relative_espmax,primary_som,secondary_som,tertiary_som,som,som_level
18,CORTISOL,17,18017,6,2,0,26,0,-7.145,0.1262674778524922,98.22,0.6346944368320088,15.923151539110606,0.3071683566203975,0.232866830368689,11.19930276029573,0.4542770601611938,-33.00917946,-22.188226045,10.143081,13.571567,11.65112,-1.7595757350000003,13.122443305,0.8129349598556951,0.3166828581649432,0.5100286302407762,0.4252831614500199,0.3084204289153423,0.7818058973298205,0.0870081531758381,0,0,0,0,0
18,CORTISOL,18,18018,6,3,0,26,0,-5.302,0.3229800405592912,100.74,0.7037544532748697,43.478775127011424,0.8387349621605046,4.49613542447234,19.0932286591681,0.8059476711417908,-32.99306944,-19.95093129,10.311454333333332,13.030637,11.775963333333332,3.34911459,25.090357466666664,0.8140580551541391,0.6799819121367308,0.5852912231139835,0.2418124503530487,0.3527424620414259,0.9324423699415476,0.3622319146749743,0,0,0,0,0
18,CORTISOL,20,18020,6,2,0,26,0,1.041,1.0,75.06,0.0,27.67513322384933,0.5338720272014181,1.97662803541387,20.59236557646245,0.8727335014627697,-40.54087247,-19.60101977,10.66288,14.200335,11.8625115,-22.166301305,24.5624387,0.2878698755879519,0.7368016601407571,0.7423778968283237,0.6385464525875428,0.3834688981880783,0.1800866773611807,0.3500914709213444,0,0,0,0,0
18,CORTISOL,23,18023,6,2,0,26,0,-5.368,0.3159355320738605,89.18,0.3869553302274597,27.299299541775284,0.5266219414252625,1.04187604392605,20.9259239531376,0.8875933670893019,-35.36390846,-19.45788122,10.199848,13.457373,11.7140845,-23.239021265,12.70361519,0.6487771829559834,0.760044954161662,0.5354033824360961,0.3865512471856835,0.3307741628333251,0.1484561144194753,0.0773764456222271,0,0,0,0,0
20,FELODIPINE,1,20001,6,1,0,25,0,5.026,1.0,79.72,0.0,2.7825251884073308,0.0431102175917834,0.0,7.67251952802346,0.0,-43.91198004,-17.44216018,9.76637,12.657418,11.204468,-20.53404181,0.24404251,0.0,0.7845225177758577,0.3319094532313185,0.0,0.0,0.1192443193623778,0.0,1,0,0,1,3
20,FELODIPINE,15,20015,6,3,0,25,0,4.578,0.9637335060309238,88.25,0.2528156490812093,53.51589134076081,0.8291323758470533,7.68701691730638,26.21836351907683,0.7480651104642587,-41.266227793333336,-19.37002860666667,10.296977,13.638267333333332,12.081282,-16.07706384,24.53622694666667,0.246466843086814,0.46131569763937,0.6707586456173383,0.4220694621050921,0.4191752399892913,0.2505828740009729,0.4794950528257727,0,0,0,0,0
20,FELODIPINE,18,20018,6,3,0,25,0,4.6,0.9655144499311908,88.22,0.2519264967397748,53.79262966185449,0.8334199378385989,7.72730816636831,26.46726906328256,0.7581049637872592,-41.31650068,-19.362492966666665,10.156969333333334,13.651919666666666,12.083914,-15.783700393333334,24.317701426666662,0.2417836382685231,0.4625790464283253,0.5813488097541651,0.4279442002434123,0.4204335105365817,0.2592277296247481,0.4751816529325122,0,0,0,0,0
20,FELODIPINE,23,20023,6,2,0,25,0,1.986,0.7539059337812678,98.6,0.5595732068761113,29.91094731560547,0.4634162711354259,1.44367370597875,24.33117131509705,0.6719433310931794,-36.628881695,-17.630465524999998,9.854262,14.0649285,11.6578015,-24.316724735,8.58411287,0.6784619607691873,0.7529531580984521,0.3880378744869598,0.6056661094149726,0.2167234768807127,0.0077759407054394,0.1646217732400685,0,0,0,0,0
20,FELODIPINE,24,20024,6,3,0,25,0,4.146,0.9287622439893144,97.85,0.5373443983402489,58.46987216043203,0.9058853885318336,8.15491724468973,28.628939032142966,0.8452980775017341,-36.52465766,-17.503149286666666,9.847311333333332,14.981322999999998,11.902801333333334,-24.58060152666667,10.059964873333334,0.6881710213634222,0.7742977042169877,0.3835991320909021,1.0,0.3338496449560822,0.0,0.193753107070763,0,0,0,0,0
20,FELODIPINE,25,20025,6,3,0,25,0,-3.745,0.2899700477616773,102.83,0.6849436870183759,52.98685073124399,0.8209358441907795,6.34623935846528,23.9593128539797,0.6569440492634059,-35.00449574666666,-19.063392883333336,10.316507333333334,13.576638333333332,11.460957333333331,-15.338713963333332,4.289821123333334,0.8297827343392378,0.5127231255052728,0.6832308475992759,0.3955498754610598,0.1226189110286709,0.2723406224735293,0.0798582290933668,0,0,0,0,0
39,adinazolam,12,39012,6,2,0,25,0,5.439,0.991148843930636,80.06,0.105430463576159,18.06385879419835,0.231851223355394,0.508535042489832,11.4258226788314,0.117825179152776,-35.878067970000004,-18.70897239,9.4719925,13.885203,11.43665,-11.699495775,16.36354714,0.0558522139786315,0.5703707943254889,0.5114772379458558,0.5771116189998708,0.1350670352193451,0.5757172604275442,0.5194982716272193,0,0,0,0,0
39,adinazolam,15,39015,6,2,0,25,0,5.537,1.0,76.08,0.0,33.49161867642315,0.4373774390656797,3.36975412140682,27.87266112707005,0.7112581388509805,-36.113564235,-19.737537170000003,9.633577,14.028157,11.8618495,-16.21911603,12.245941065,0.0,0.4257654985129329,0.5986521126289442,0.6563936582798467,0.5792518840270855,0.4404327729682468,0.2241954447229449,0,0,0,0,0
39,adinazolam,23,39023,6,3,0,25,0,4.69,0.9235007225433528,94.55,0.4892715231788079,51.28637827788253,0.6744364565952428,6.15672652348247,23.011906401529533,0.535872938088979,-33.06281654,-19.129039693333336,9.505386,14.137087,11.453751000000002,-19.27362429,9.377620936666666,0.7235401931149976,0.5113137880572988,0.5294930388285505,0.71680604645204,0.1529316025564705,0.3490030596118774,0.0184878012681824,1,0,0,1,3
39,adinazolam,24,39024,6,3,0,25,0,4.69,0.9235007225433528,93.66,0.4656953642384105,52.54618550962347,0.6912194124385268,6.42360685614498,23.838733467130467,0.5657064185017869,-31.89714651,-17.64702219,10.377502333333334,14.400368,11.735872,2.4750552,16.071927446666667,1.0,0.7196697259972522,1.0,0.8628212302431301,0.4476494320235509,1.0,0.4985841486504866,1,0,0,1,3
61,azelastine,12,61012,6,2,0,27,0,-2.778,0.2136983215050129,78.23,0.0,24.114504972610256,0.3141052676515053,1.28625310848579,17.68179123797985,0.3577557077912366,-36.472298445,-18.893755310000003,10.3434735,13.380664,11.911357,1.541493455,20.83195775,0.7328217652347928,0.4800408072451466,1.0,0.3149712072894757,0.8100779504956682,0.98652805838579,0.8837005484010548,0,0,0,0,0
61,azelastine,20,61020,6,1,0,27,0,-3.519,0.1302241748338402,90.16,0.3257782632441288,4.433825825524696,0.0469402916085874,0.0,7.57547032960028,0.0,-40.08671418,-21.62102289,9.856562,13.270824,11.398827,-33.46855422,2.81905033,0.4318149440238595,0.0,0.7226755905036435,0.2269074043266224,0.5092461478908239,0.0,0.0743000990934251,0,0,0,0,0
61,azelastine,21,61021,6,2,0,27,0,-3.394,0.1443055086177762,96.27,0.492626979792463,22.55403947557046,0.2929219678265003,0.38807159859838,15.54647742953375,0.2821673003161051,-35.54308846,-20.186949115,8.587726499999999,13.1461035,10.9913475,-24.294379285,4.247905205,0.8102059302919176,0.2524189183520073,0.0,0.1269132169865954,0.2700742115953458,0.2585138149463298,0.1385049357061032,0,0,0,0,0
61,azelastine,22,61022,6,2,0,27,0,2.703,0.8311366452630394,91.14,0.3525395958492627,23.72962176403861,0.3088804828547575,0.399255276207823,15.7659731418922,0.2899372736470361,-35.10287215,-20.7237565,9.486244,12.9878075,10.5312195,-17.95465681,1.165529125,0.8468669349558726,0.1579326082003066,0.5117579582935354,0.0,0.0,0.4371572193205714,0.0,0,0,0,0,0
61,azelastine,24,61024,6,2,0,27,0,2.697,0.8304607412414104,90.15,0.3255051884216277,25.83365581535097,0.3374427190820369,0.621851335463289,17.23092616057295,0.3417954432846627,-34.876588185,-19.574637745,9.179568,13.1322795,10.5600365,-14.6912584,4.356853455,0.865711755803703,0.3601950846862914,0.33708814538769,0.1158298774731354,0.0169142685416733,0.5291146518565891,0.1434004675847254,0,0,0,0,0
61,azelastine,25,61025,6,2,0,27,0,-3.441,0.1390109271150163,97.48,0.5256690333151285,30.382388793402683,0.3991917130077257,0.661666066868339,22.248560217329448,0.519415691017342,-33.264088040000004,-19.68402891,9.0692775,13.1974165,11.174294,-15.28509133,4.857883455,1.0,0.3409405665241652,0.2742712930735471,0.1680532199129694,0.3774554875699177,0.512381374230784,0.1659139851230619,0,0,0,0,0
61,azelastine,26,61026,6,2,0,27,0,-3.314,0.1533175622394953,96.2,0.4907154560349537,22.945314072607587,0.2982335156426288,0.417207584178953,15.631119267374,0.2851635539359741,-36.67700332,-21.32703453,9.7215555,13.15127,11.0293075,-17.7883371,4.046959275,0.7157740407261093,0.0517464478696575,0.6457815391397516,0.1310554387455876,0.2923550053574279,0.4418438470595777,0.129475536829165,0,0,0,0,0
61,azelastine,27,61027,6,3,0,27,0,4.202,1.0,92.32,0.3847624249044236,58.44392864412801,0.7801267694616404,6.82709921156481,27.09885768038033,0.6911123566608269,-34.22889114666668,-17.19819958333333,9.286136666666666,13.749736,11.021791,-21.38747377,3.925604843333333,0.919651656720068,0.778484548419308,0.3977851972218472,0.6108732820082141,0.2879431616716355,0.3404258386100877,0.1240225397517797,1,0,0,1,3
85,citalopram,9,85009,6,2,0,24,0,1.79,0.7791318199920351,80.21,0.0,35.45262141532582,0.5666319826681229,2.97940138793652,24.95254970896685,0.6722812031290282,-37.71589014,-19.04861269,10.4144905,15.224466,12.141661,-6.4924023900000005,24.558862965,0.6871088499615425,0.4992174474238984,1.0,1.0,0.8392469675737817,0.582739084242212,0.93944903311398,0,0,0,0,0
85,citalopram,12,85012,6,2,0,24,0,-2.189,0.4622062923138192,98.7,0.5356315179606026,17.35710673574889,0.2774150799130472,0.0994636790480093,12.2055920545443,0.1419030940621642,-35.093600315,-19.399233565,8.9661595,12.623831,10.9721695,-17.59224647,15.96014141,0.8541843167479999,0.4368401993422218,0.0,0.0,0.0396310184870232,0.0,0.4770347089036096,0,0,0,0,0
85,citalopram,19,85019,6,2,0,24,0,-2.87,0.4079649542015133,97.42,0.4985515643105447,14.113330839154216,0.2255704745145887,0.232717581489934,8.79513317602013,0.0,-33.886030625000004,-21.854700865,10.0598955,13.0975865,11.216906000000002,-13.03635803,7.0895497800000005,0.9311229021440393,0.0,0.7551699162691402,0.182169162531459,0.2069646063956767,0.239183022599294,0.0,0,0,0,0,0
85,citalopram,20,85020,6,2,0,24,0,4.323,0.980884109916368,91.19,0.3180764774044032,19.195298566988225,0.3067945232455289,0.384049916743595,12.40704563236535,0.1502852171197717,-33.61313919,-18.577800445,9.9446615,13.413048,10.9142065,-4.515303645,8.74257107,0.948509791819612,0.5829773553479657,0.6756066120244607,0.3034708830727882,0.0,0.6865362820959793,0.0888946941509265,0,0,0,0,0
85,citalopram,22,85022,6,3,0,24,0,4.563,1.0,92.67,0.3609501738122828,56.22548423071485,0.8986403920008248,6.96373440783436,24.85270330943007,0.6681267730274205,-33.272692336666665,-17.854664073333335,9.592019,14.082015666666669,11.345724333333337,-9.99586033,10.14491596,0.9702008788971616,0.7116270167588415,0.432124631731283,0.560703315408225,0.2950415132121074,0.3988084040522696,0.1643087380261054,1,0,0,1,3
85,citalopram,23,85023,6,3,0,24,0,4.563,1.0,92.89,0.3673232908458865,56.2900828151944,0.8996728579381781,6.91443282151063,24.862641441168662,0.6685402809139354,-32.80498793,-18.891533676666665,9.575877666666669,14.012216,11.289389666666668,-7.582738720000001,8.834302003333333,1.0,0.5271626078000978,0.4209798496798503,0.5338638447917532,0.2565238344148232,0.5254966950806325,0.0938277178888396,1,0,0,1,3
91,codeine,8,91008,6,1,0,22,0,-0.906,0.5469195156695158,83.17,0.259193507481613,5.489479103993447,0.0826921109345471,0.0,6.66825400315534,0.0,-37.39546295,-20.29433405,7.509551,13.607438,10.779941,-24.12306745,14.32631649,0.6152674015689209,0.2751809482956563,0.0,0.1733728174435738,0.0,0.2144839980803776,0.7499072477910683,0,0,0,0,0
91,codeine,9,91009,6,1,0,22,0,2.882,0.884170227920228,96.41,0.5949784428100431,9.448560654542923,0.142330704064229,0.0,13.6272677471144,0.2685408629646369,-36.1886209,-19.63636193,9.491618,13.243297,11.349043,-16.29960217,12.03588739,0.7630006883223805,0.436581501331838,0.6577390404037892,0.0031275136815575,0.3991169104770795,0.6357152520114331,0.5451953234090693,0,0,0,0,0
91,codeine,10,91010,6,2,0,22,0,-4.891,0.1921296296296296,83.4,0.2650266294699469,26.95591374089363,0.4060569987018425,0.504427518039614,20.0407205967369,0.516029117218438,-35.382046915000004,-19.22112506,9.6157205,13.2366075,11.3030485,-9.533795855,11.272904795,0.8617359170243337,0.5384391004942664,0.6989218355674798,0.0,0.3668605087442823,1.0,0.4770021471643117,0,0,0,0,0
91,codeine,11,91011,6,1,0,22,0,1.137,0.7288105413105413,98.23,0.6411361907177278,10.890496322920663,0.1640516546300543,0.0,17.784827528024,0.4289766276391518,-38.52462831,-20.60613431,10.523006,13.752882,11.696255,-17.77825289,14.71923003,0.4770427598927779,0.198696348308615,1.0,0.2413716364734623,0.6426201501785184,0.5561016952792355,0.7850247228917575,0,0,0,0,0
91,codeine,12,91012,6,1,0,22,0,-0.187,0.6109330484330485,72.95,0.0,12.703427976359974,0.1913611939438839,0.0,22.4073327966347,0.6073541391031673,-38.58544156,-20.83478371,8.878518,13.733521,11.355612,-26.05076348,14.71923003,0.4695984209250893,0.1426086532686021,0.454284865710621,0.2323198699156278,0.4037238157153746,0.1106929302027405,0.7850247228917575,0,0,0,0,0
91,codeine,19,91019,6,2,0,22,0,-7.049,0.0,98.9,0.6581283286837435,24.7404599644687,0.3726839689516758,0.445858135577416,17.34621098735895,0.4120508866254911,-37.63596398,-20.32195383,8.7114815,13.5780375,11.2090835,-14.91999187,10.67762675,0.5858269229002403,0.2684058165974661,0.3988546369532644,0.1596273258530771,0.3009619167643236,0.7099962714582528,0.4237979182561547,0,0,0,0,0
91,codeine,20,91020,6,2,0,22,0,2.722,0.8699252136752138,89.55,0.4209992391580014,27.9383619636825,0.4208563477634329,1.88598217921188,19.3028358022202,0.4875549358504231,-36.349235545,-19.633512105,9.3474135,13.637907,10.9328855,-15.21441519,8.02684153,0.7433393503646997,0.4372805633696886,0.6098854968798272,0.1876178603262069,0.1072615037628776,0.6941439221690969,0.1868784067508387,0,0,0,0,0
91,codeine,21,91021,6,3,0,22,0,4.183,1.0,91.13,0.4610702510778593,56.87872126913971,0.8568065275230345,7.05453076389267,25.30545965389913,0.7191897405066527,-34.252559356666666,-18.966134943333333,9.657302666666666,14.094235,11.383028666666666,-11.420266426666666,10.995410706666666,1.0,0.6009881730123545,0.7127206700171949,0.4009629628417523,0.4229513975822095,0.8984285944952535,0.4522005286259579,1,0,0,1,3
91,codeine,22,91022,6,3,0,22,0,3.374,0.9279736467236468,96.7,0.6023332487953336,66.3845564220571,1.0,10.3178226290669,32.58242463302877,1.0,-41.197817543333336,-18.576451263333336,10.081470666666666,15.375527,12.112649333333335,-11.648079856666667,15.858803846666667,0.1498093563547646,0.6965775749784652,0.8534787035700436,1.0,0.9346416504722512,0.8861626569155786,0.8868765326618885,0,0,0,0,0
92,colchicine,8,92008,6,3,0,29,0,3.374,0.9010838562464346,97.2,0.4649610678531704,65.59724418586586,0.9930545306612052,9.96903023512332,32.269204697576264,0.9796305375375348,-41.39605490666666,-18.40635474333333,10.490331,15.761257,12.521415,-1.953088556666667,22.44677056,0.0,1.0,1.0,1.0,1.0,0.9227459287225916,0.7367633582398764,1,0,0,1,3
92,colchicine,10,92010,6,3,0,29,0,3.374,0.9010838562464346,97.98,0.4938820912124586,55.93247591194629,0.8463389264963119,8.34653053546391,26.229176277985506,0.7662187894155184,-40.91930193666666,-19.5380739,10.279218666666669,15.147604333333334,11.985290666666666,-16.885930163333335,14.800529883333333,0.0625185215566827,0.6818896622270895,0.8798340581195029,0.8176117732948813,0.6825619285022094,0.5597508375816904,0.4181645612838729,0,1,0,1,2
92,colchicine,12,92012,6,3,0,29,0,3.374,0.9010838562464346,97.75,0.485354097144976,41.76347455667887,0.6312470034068637,4.13460871563886,17.470572842100093,0.4567518895087048,-39.88472121666667,-19.99468589333333,10.280434,15.142313666666666,12.003676333333331,-13.229049823333334,15.804886043333331,0.1981872244605115,0.5535424529616287,0.8805258304683409,0.8160392953055606,0.6934480424257856,0.6486441404957887,0.4600134485766605,0,0,0,0,0
92,colchicine,13,92013,6,2,0,29,0,2.773,0.8325156873930405,88.99,0.1605487578791249,29.041503272011184,0.4381216588256353,1.42049891052679,21.2937340587716,0.5918352801688835,-33.825675235,-19.80636586,9.894463,13.385833000000002,11.5836175,-1.5718392449999998,14.817081595,0.9927341295752504,0.6064765656875443,0.660829671455568,0.2939827453432732,0.4447321053223675,0.9320135304477756,0.4188542277026473,0,0,0,0,0
92,colchicine,14,92014,6,2,0,29,0,-3.405,0.1276668568168853,97.35,0.4705228031145717,26.811703142490124,0.4042722726947287,0.502322633051512,20.578289296049952,0.5665565385984072,-33.7745527,-19.63768964,9.5546845,13.3531355,11.473518,-6.09922565,10.859724835,0.999438031821375,0.6538890787676446,0.4674264588693337,0.2842644806527846,0.3795424267722975,0.8219595243851012,0.2539615495648528,0,0,0,0,0
92,colchicine,15,92015,6,1,0,29,0,-1.914,0.2977752424415288,84.66,0.0,3.411540305008097,0.0490470949196465,0.0,5.3610453068968,0.0288871079727058,-37.04603558,-21.96398561,9.525586,13.335877,11.214149,-37.10551095,5.48798324,0.5704354123817967,0.0,0.4508634821611532,0.2791349548125584,0.2259705964201772,0.0682430078053297,0.0301351645351299,0,0,0,0,0
92,colchicine,25,92025,6,3,0,29,0,3.374,0.9010838562464346,96.71,0.446792732665925,66.05477119599645,1.0,10.2003910531084,32.84570591293923,1.0,-40.325425253333336,-18.65889087,10.308214666666666,15.580683333333331,12.413799666666668,-10.289411343333333,20.09807053,0.1403959435452356,0.9290156466111168,0.896338691438416,0.946330371166032,0.9362811912219527,0.720102364327247,0.6388991873863449,0,0,0,0,0
92,colchicine,28,92028,6,3,0,29,0,-4.524,0.0,97.38,0.471635150166852,61.76413774116685,0.9348662211308112,7.70779321796089,29.94627176157149,0.8975545696438978,-35.90155798999999,-18.594102106666668,10.282986,13.283032,11.904419,-17.62412144,16.03640350666667,0.7205153308803766,0.9472268567567148,0.8819784385601429,0.2634285033233361,0.6346779875777866,0.5418065094483628,0.4696601741260402,0,0,0,0,0
107,dexamethasone,1,107001,6,3,0,28,0,-5.443,0.2839519302350314,100.05,0.6672064777327935,29.32257024178666,0.5621011857215652,3.88190698760803,11.843209637748805,0.3260447766234464,-34.64130864,-21.305182493333334,11.080388666666666,13.209764333333334,11.73832,-13.881638336666668,20.08185540333333,0.7771414446814838,0.3446849266221479,0.8913012478222813,0.3040721899585294,0.1991338884775174,0.4044976414525815,0.1893612943448262,0,0,0,0,0
107,dexamethasone,3,107003,6,1,0,28,0,-7.842,0.0288205891736679,87.23,0.3211875843454793,1.5871204536996943,0.0304244232872946,0.0,2.18455890193385,0.0175122771482917,-32.05505965,-23.37788762,11.009781,13.109417,11.575633,-1.0155237,39.22044354,0.9729875118162244,0.0,0.8579980539085263,0.2735977036173435,0.133912130813148,0.7232462422036058,0.6464143097996894,0,0,0,0,0
107,dexamethasone,5,107005,6,2,0,28,0,-7.274,0.0892268424970753,97.89,0.6089068825910933,13.981052071838524,0.2680108149597371,0.266772014894347,10.9428099469725,0.2972827295507887,-35.24676889,-21.00450139,10.942289,13.7190875,11.784616499999998,0.3363897800000002,31.75325006,0.731292414202436,0.39468733299714,0.8261644121846263,0.4587485662033675,0.2176943088166249,0.7567389120775694,0.4680885486386411,0,0,0,0,0
107,dexamethasone,6,107006,6,1,0,28,0,-7.649,0.0493459534191215,96.59,0.5738191632928477,2.825668739780745,0.0541668665464961,0.0,2.23803490600183,0.0192204955784144,-32.30383538,-21.62039188,11.310846,13.702456,11.810144,-1.07876638,21.2799923,0.9541487424218378,0.2922665083358284,1.0,0.4536977451925106,0.2279283681992261,0.7216794509595501,0.2179742765375978,0,0,0,0,0
107,dexamethasone,7,107007,6,2,0,28,0,-8.113,0.0,96.69,0.5765182186234818,21.71248430353345,0.4162190787281199,0.25034250438452,13.33606070427475,0.3737318794598177,-35.04574493,-19.993534915,11.0562315,13.380135,11.6927085,10.155491845,22.75918068,0.7465151371954961,0.5628081625206481,0.8799071479477599,0.3558120656662912,0.1808480869094243,1.0,0.2532991137030703,0,0,0,0,0
107,dexamethasone,10,107010,6,1,0,28,0,-7.239,0.0929490588110177,91.36,0.4326585695006748,5.258054264253151,0.1007946613190529,0.0,7.40432958713728,0.1842507730565477,-31.69834572,-21.17730961,10.743988,13.548739,11.65655,-17.93201741,14.67620678,1.0,0.3659498209101242,0.7326326900917719,0.4070154222916389,0.1663520243813356,0.3041524557772646,0.0602677590149917,0,0,0,0,0
107,dexamethasone,11,107011,6,1,0,28,0,-6.999,0.1184728278209082,90.23,0.4021592442645076,7.248829167308831,0.1389569685208158,0.0,13.1914539659269,0.3691126133072511,-36.59666753,-21.02738039,9.366997,14.091625,11.645259,-8.08110143,31.2243289,0.6290701066455234,0.3908826208194506,0.0831536681182952,0.5718844969571778,0.1618254250477172,0.5482017102268116,0.4554572610332228,0,0,0,0,0
107,dexamethasone,13,107013,6,2,0,28,0,-7.332,0.0830585983196851,97.8,0.6064777327935222,22.91280516784291,0.4392287185895391,0.410534121306722,15.30990030197975,0.4367835086469842,-35.16870488,-20.386536105,10.239902,13.663022,11.767674,-0.2280056549999995,17.573234215,0.7372038826659836,0.4974531901250249,0.4948727611811825,0.4417220318929213,0.2109020043963054,0.7427564270572801,0.1294523360363996,0,0,0,0,0
107,dexamethasone,14,107014,6,2,0,28,0,1.033,0.972668297351909,75.33,0.0,26.418709911435823,0.5064354196785211,1.7021811451532,19.10749853789845,0.5580926342980189,-40.545033245,-20.403433395,10.647579,14.185003,11.826564,-21.432090065,18.33662556,0.3300765063068346,0.4946432191895399,0.6871598997616677,0.6002424661332454,0.2345112006372763,0.2174407100161363,0.1476830599389604,0,0,0,0,0
107,dexamethasone,16,107016,6,3,0,28,0,-5.354,0.2934169945761991,99.12,0.642105263157895,52.16599962183942,1.0,5.17538585924377,24.43059505033827,0.7281317336352165,-34.49202251666667,-18.95527039,10.99526,13.340888,11.750207666666668,-5.891215906666667,21.85116013333333,0.7884462727338764,0.7354685795812933,0.851149000517417,0.3438931424054255,0.2038996934559621,0.6024545259430772,0.2316144666441857,0,0,0,0,0
107,dexamethasone,20,107020,6,2,0,28,0,1.29,1.0,82.62,0.196761133603239,29.320821129391994,0.5620676559817472,1.2978895360382,20.5622333605404,0.6045621654136811,-33.152117265,-19.788931135,10.699458,13.6872205,11.927127,0.77666038,17.970053885,0.88991182183095,0.5968331851775519,0.7116294294688057,0.4490708754867769,0.2748272407388328,0.7676462948939696,0.138928877642822,1,0,0,1,3
